scale,T,pH,F1,F2,F3,Y,mean Y per recipe,std Y per recipe,Y / Y_pilot,normalized std,mean Y / Y_pilot,mean normalized std,scale multiplier,mean scale multiplier,mean std
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1022119633602381,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1270004950071624,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1232574045220117,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1157908286053113,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1405368447482718,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.0990192233847738,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1017043711210998,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1035689147955034,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.0856268111069191,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1641489246992007,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1131189680789054,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1027497915814595,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1370926102252934,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1103056013394911,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.0663244146250053,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
