T,pH,F1,F2,F3,Y_micro,Y_bench,Y_pilot,cost_micro,cost_bench,cost_pilot,delta_micro_vs_pilot,delta_bench_vs_pilot
35.16735731085272,7.86920062837452,1.9342208065408018,0.3977154061955348,1.4902993764031465,0.6227553947695322,25.643850146346928,15.535968727918977,10.0,500.0,2000.0,-14.913213333149445,10.10788141842795
35.080928626050444,7.597471930230785,1.4157190945699607,0.14103154787289185,1.9923330705486826,0.5512599718676202,24.747277282344474,15.552171675130332,10.0,500.0,2000.0,-15.00091170326271,9.195105607214142
35.35127706636635,7.952971895705027,1.8587830248472532,0.02583802523811074,1.5293278862583133,0.46737821503556704,23.084165903972487,15.942273673492297,10.0,500.0,2000.0,-15.47489545845673,7.14189223048019
36.024971732291505,7.4898677444920105,1.9436724386630924,0.04972624328170494,1.7016318087204394,0.4564331321238957,25.526898648878806,16.101140197362778,10.0,500.0,2000.0,-15.644707065238881,9.425758451516028
35.5991393742025,7.987379418663076,0.15024268742390112,0.11122503388833538,1.6487792322263153,0.39898856570652014,25.632952656071016,16.516961263197732,10.0,500.0,2000.0,-16.11797269749121,9.115991392873283
35.35432983222412,7.932917312169222,1.391771305565387,0.8042322979619871,1.9082376023996197,0.9003443175546697,26.65786007374276,16.606826401026915,10.0,500.0,2000.0,-15.706482083472245,10.051033672715846
35.12702900025906,8.104742628815078,1.6848723158220582,0.6234438130461986,1.9452705661567282,0.8688449990469782,26.666322441852525,16.713915838948527,10.0,500.0,2000.0,-15.845070839901549,9.952406602903999
36.58094363739154,7.901036803647854,1.3707393140530328,0.3245312023523117,1.8046202666247786,0.7778555353297243,28.19471244705482,17.603389544654927,10.0,500.0,2000.0,-16.825534009325203,10.591322902399892
36.01629582723892,8.008988537703518,1.7972424065401151,0.33180818158267633,0.9066296062825474,0.6949282655831774,29.570920779414745,17.686252584092458,10.0,500.0,2000.0,-16.99132431850928,11.884668195322288
36.261746139655386,7.888633054907373,1.8061874666943016,0.03785894531568079,1.2292148443058912,0.45779775424920427,27.54272466480196,17.690458433778716,10.0,500.0,2000.0,-17.232660679529513,9.852266231023243
36.22885747537114,8.360300592909564,1.8092810459410145,0.5274176703681743,1.8957321478630544,0.887416396661744,28.267054530989764,17.712642755986664,10.0,500.0,2000.0,-16.82522635932492,10.5544117750031
36.198204157537006,8.219577426777661,1.9997353978921122,0.9685728513417313,1.8871376342745925,1.1487238977587602,28.248659147376745,17.74112811714906,10.0,500.0,2000.0,-16.5924042193903,10.507531030227685
35.708333320938294,7.562778522317324,1.8941558100784688,0.24613050743684095,1.9965491712911247,0.7596713885594658,27.984265198806607,17.809997805953284,10.0,500.0,2000.0,-17.05032641739382,10.174267392853324
35.402007447962404,7.761940676938073,1.7501342537333953,0.09604382946941548,1.472717696010382,0.5756262371863573,28.787767172957096,17.86934718509997,10.0,500.0,2000.0,-17.293720947913613,10.918419987857128
35.74909379107442,7.948715945051381,1.1960341148273288,0.6591975782701165,1.69951459397247,0.9483746259644427,29.063733087536132,18.06043348570185,10.0,500.0,2000.0,-17.112058859737406,11.003299601834282
35.83380937766741,8.1220799818609,1.720860217138802,1.0008845611425692,1.8876042458381743,1.1445798706483425,29.131270207869477,18.222433050494015,10.0,500.0,2000.0,-17.077853179845672,10.908837157375462
35.15633479050519,7.833301570934362,1.9565875694773105,0.2613684061920878,1.967272343594582,0.7576251269074528,28.783043111147915,18.273058691342868,10.0,500.0,2000.0,-17.515433564435416,10.509984419805047
35.413795100357625,7.991834834622052,1.5698258460442462,0.5946387183555351,1.8900519696305347,0.9796156898301731,29.112126771541462,18.32402965829207,10.0,500.0,2000.0,-17.344413968461897,10.788097113249393
35.75899410525147,7.762613863227189,1.6945147167638994,0.334645506378487,1.5973098599234872,0.7458364625891758,29.609523238198857,18.330363135467834,10.0,500.0,2000.0,-17.58452667287866,11.279160102731023
36.35276037734142,7.878381246575511,0.8885153058800308,0.23544812585975983,1.6012123054461989,0.6668701253831673,30.349503643157068,18.90083465531462,10.0,500.0,2000.0,-18.233964529931452,11.44866898784245
35.59958158598694,7.8336849944562745,1.4590272884883886,0.5306131666287119,1.969248611230977,1.0129359105553184,29.825074546883144,18.944610131165703,10.0,500.0,2000.0,-17.931674220610386,10.88046441571744
36.14792054332496,8.093556181649415,1.8598377316704786,0.8765843984168629,1.9289348112080498,1.2526318449914378,30.26885532795083,19.081517787999204,10.0,500.0,2000.0,-17.828885943007766,11.187337539951628
35.13645928735713,7.950731814419202,1.6148234549545848,0.17944220778839126,1.910488586314515,0.7428378825331682,30.246252534084995,19.228242160772975,10.0,500.0,2000.0,-18.485404278239805,11.01801037331202
36.15736783965971,8.290973412771176,1.807828601236252,0.43411415990190627,1.7945576409029733,0.9752378841435309,30.7543446280312,19.366538488425938,10.0,500.0,2000.0,-18.391300604282407,11.38780613960526
36.27888151497957,7.773687748590884,0.9097372370604373,0.03731543569507423,1.9278550069633134,0.5574511637267282,28.981265115138395,19.434155691048677,10.0,500.0,2000.0,-18.876704527321948,9.547109424089719
36.29881422598926,7.8838239618068595,0.9280578401044262,0.32396939741403785,1.8034844014177496,0.8764903926720046,31.05957909676158,19.65087636765987,10.0,500.0,2000.0,-18.774385974987865,11.408702729101712
36.263264016535366,8.156346661671641,1.9468702008723453,0.18781813164333494,1.2763721205573308,0.7410967317502818,31.96238280688269,19.691931076193857,10.0,500.0,2000.0,-18.950834344443575,12.270451730688833
35.88814765790475,7.6890363951239165,1.5635081197565126,0.13019137308109396,1.7301654599188794,0.6819896245566133,31.092121214512897,19.768063369338318,10.0,500.0,2000.0,-19.086073744781704,11.324057845174579
36.12435406663854,7.9786276711927675,0.9028624978015669,0.06793866214483812,1.2690436018342912,0.5237470104839157,31.797649861645386,19.8585813587737,10.0,500.0,2000.0,-19.334834348289785,11.939068502871685
35.578078899580746,8.068545736471519,1.6191919291868246,0.5513426826655017,1.9336991882825676,1.12329582027494,31.319436881403504,19.926849152168153,10.0,500.0,2000.0,-18.803553331893212,11.392587729235352
35.45393270023769,7.8251220432408894,1.879459367154608,0.14051141268744138,1.7699065515764694,0.7936683611072433,31.67412497336042,20.146413919127635,10.0,500.0,2000.0,-19.35274555802039,11.527711054232785
35.689009276229484,8.030882181217807,1.1368501493526209,0.06353033557606258,1.379187551918694,0.5505015806629574,31.868809213434087,20.185506462991707,10.0,500.0,2000.0,-19.63500488232875,11.68330275044238
36.02560214884293,8.130575097496282,1.6531015450746835,0.7259137923964336,1.9735078695839974,1.2994483718517713,31.715438277287305,20.21798228686102,10.0,500.0,2000.0,-18.91853391500925,11.497455990426285
35.66801832626731,7.922846434655422,1.4638638423269148,0.4133537111212633,1.8779264812730514,1.072484252691668,31.94228477834272,20.304851706753,10.0,500.0,2000.0,-19.23236745406133,11.637433071589722
36.028318849629734,8.304220449729442,1.6377647583365293,0.29040911970943384,1.7712237981587216,0.9257446498477186,32.12782866373654,20.31203589484987,10.0,500.0,2000.0,-19.386291245002152,11.815792768886666
35.72087614712398,8.088036310991729,1.94161824337367,0.24297764578166436,1.4602988635928964,0.889291261977242,32.947458469626426,20.469861634502106,10.0,500.0,2000.0,-19.580570372524864,12.47759683512432
36.03130582923191,7.845529018754371,1.2050268591672373,0.40933640135756155,1.919263458772933,1.033709263237156,32.09070906893574,20.489262457185873,10.0,500.0,2000.0,-19.455553193948717,11.601446611749864
35.98952276844626,7.855156932318003,1.4635102073530395,0.421035127693945,1.8876069803245563,1.0367500599911734,32.225533864381916,20.49365381059285,10.0,500.0,2000.0,-19.456903750601676,11.731880053789066
36.102596204796235,8.061861757441486,1.987093931727559,0.2709808761145889,1.432336118245088,0.9159035393779509,33.057015873309915,20.538888443184284,10.0,500.0,2000.0,-19.622984903806334,12.518127430125631
36.287974871539994,8.136746764441472,1.9349439091438483,0.2813749254436344,1.6183221089409607,0.920838291476193,32.657227335177105,20.548642973595673,10.0,500.0,2000.0,-19.62780468211948,12.108584361581432
35.69074081578292,8.082202218798285,1.4573458505642836,0.5659484203733782,1.9994314025189324,1.2291022387275055,32.28207769183151,20.598322302819795,10.0,500.0,2000.0,-19.36922006409229,11.683755389011715
35.849462729487584,7.698245668177245,1.7509898170643028,0.09848373363537566,1.8458122852632675,0.7562890220147312,31.9845350100422,20.62597219360358,10.0,500.0,2000.0,-19.86968317158885,11.35856281643862
36.245420405902024,8.279079554025584,1.4459599083611618,0.18915909263562058,1.761183681466086,0.8552288601363799,32.685601472199785,20.787113685173765,10.0,500.0,2000.0,-19.931884825037386,11.89848778702602
35.88844022834665,7.997637602349149,1.5337863778088148,0.48823158790976473,1.876983869779061,1.1806641075407227,32.71116193144894,20.839883412086564,10.0,500.0,2000.0,-19.659219304545843,11.871278519362377
35.92579170191705,8.13113905604727,1.9114077924237605,0.34800088426554665,1.6254916431527415,1.0244004089347458,33.32758952620499,20.912161327999996,10.0,500.0,2000.0,-19.88776091906525,12.415428198204992
35.55812259516311,7.804641338932261,1.0589668320200014,0.15351309883462316,1.950055792490657,0.8492255967099415,32.42535981178034,20.979913790693217,10.0,500.0,2000.0,-20.130688193983275,11.445446021087122
36.2967546063186,7.913001837912332,1.8650462350311343,0.063835769797431,1.6716550346486612,0.7074325663097799,32.76753158279694,21.099017941530107,10.0,500.0,2000.0,-20.391585375220327,11.668513641266834
35.959988802277195,8.065442772999768,1.3480204513754688,0.3623187196709905,1.7486150596052386,1.0796967208129433,33.51036249116496,21.261005710750112,10.0,500.0,2000.0,-20.18130898993717,12.24935678041485
36.06170019133161,8.223299858694006,1.9093371329680726,0.32963991153990935,1.785427018282081,1.1002025436529657,33.533319062829456,21.314385548100407,10.0,500.0,2000.0,-20.21418300444744,12.218933514729049
36.074622560426214,8.194663037600135,0.8783475979521982,0.3951152141788481,1.9857737682516206,1.110768007474098,33.42209099439941,21.468639957520892,10.0,500.0,2000.0,-20.357871950046793,11.95345103687852
35.89253919112472,7.937423268178667,1.7497357207154887,0.3149983279112667,1.7946749276813077,1.0818693355386337,33.748821752191624,21.49871882888778,10.0,500.0,2000.0,-20.416849493349147,12.250102923303842
36.32616703255518,8.006138200853751,1.4301741880798582,0.13710811682707313,1.6883125590134234,0.7995580255153955,33.723661190886986,21.499078360648756,10.0,500.0,2000.0,-20.69952033513336,12.22458283023823
35.97098554903467,8.106239898510879,1.76533269807702,0.44603562704298705,1.9034255141262788,1.2824496526018452,33.98148198691471,21.742862882848147,10.0,500.0,2000.0,-20.460413230246303,12.238619104066562
36.26218285906157,8.140051755129456,1.5065449670144315,0.17312664624114404,1.7035397731450037,0.9344946231794479,34.269299423163005,21.896172349968815,10.0,500.0,2000.0,-20.961677726789368,12.37312707319419
36.26071563266357,7.897969385227682,1.5909062268403833,0.2797200670066884,1.9925776999409512,1.1146158103409378,33.927871206560155,21.927978238521252,10.0,500.0,2000.0,-20.813362428180316,11.999892968038903
35.797412299918435,8.220988740451729,1.464666753349885,0.13878582909509674,1.7285003434084971,0.8839306283302849,34.513683421399705,22.099496399631633,10.0,500.0,2000.0,-21.21556577130135,12.414187021768072
35.988121849529044,7.84108584451166,1.8954712783675045,0.18062987387434748,1.8349409808126131,0.9523806999846551,34.54271677782725,22.206650463669845,10.0,500.0,2000.0,-21.25426976368519,12.336066314157407
35.68829308607746,8.016217519701554,1.1148739742965028,0.08846758551680955,1.7565957796838707,0.8041284328534603,34.56139193446679,22.352629257850484,10.0,500.0,2000.0,-21.548500824997024,12.208762676616306
36.02348621797495,8.133714452829231,1.8666607487538318,0.20058350365368183,1.708947194508372,1.0753783982443217,35.51814369731472,22.656350897059493,10.0,500.0,2000.0,-21.58097249881517,12.861792800255227
36.39708217447467,8.080203107739127,1.1881154554953595,0.10995899783689156,1.9824863793890661,0.9022447960363736,34.78106488163871,22.757096006792548,10.0,500.0,2000.0,-21.854851210756173,12.023968874846165
36.29945174688442,8.043685956819306,1.2635440877814827,0.06128754031029815,1.9617379773268981,0.831478820668239,34.68599637862705,23.01257700390226,10.0,500.0,2000.0,-22.18109818323402,11.673419374724794
36.06440782971697,7.966304072894168,1.480467767673342,0.2755345068771222,1.9795060609561284,1.2613479530147274,35.531735979164246,23.05521362378095,10.0,500.0,2000.0,-21.793865670766223,12.476522355383295
36.06733569829639,8.032851537147224,1.96090089496692,0.20821068800811537,1.8128673056609355,1.1461083968441077,35.92592347121368,23.131708908891742,10.0,500.0,2000.0,-21.985600512047633,12.794214562321937
36.06354052812406,8.157011918523665,1.5286237054598895,0.08236625001890396,1.7789729417462188,0.918177697683833,35.84598203607703,23.324901345730886,10.0,500.0,2000.0,-22.406723648047052,12.521080690346146
